grade confidence_level
Wrong 0.8986988067626953
Correct 0.998254120349884
Correct 0.8639121055603027
Correct 0.9958804845809937
Correct 0.9872798323631287
Wrong 0.9804340600967407
Correct 0.9954421520233154
Correct 0.9711712598800659
Correct 0.9958285689353943
Correct 0.9824371933937073
Correct 0.9923869371414185
Wrong 0.9835464954376221
Correct 0.9968953132629395
Correct 0.885361909866333
Correct 0.9861347675323486
Correct 0.9527316093444824
Wrong 0.6727156043052673
Correct 0.9633240699768066
Correct 0.9915950894355774
Correct 0.9850103855133057
Correct 0.979407548904419
Correct 0.9918756484985352
Correct 0.9861434102058411
Wrong 0.9937015771865845
Correct 0.9923365712165833
Correct 0.9562646746635437
Correct 0.7593579888343811
Correct 0.9916283488273621
Wrong 0.8980152606964111
Correct 0.9954452514648438
Correct 0.9937509894371033
Wrong 0.9935678243637085
Correct 0.9967256784439087
Correct 0.9777193069458008
Wrong 0.9815216660499573
Correct 0.9958658814430237
Correct 0.9746258854866028
Correct 0.9409533143043518
Correct 0.9693257808685303
Correct 0.9927859306335449
Correct 0.6177721619606018
Wrong 0.5386912822723389
Correct 0.6447519063949585
Correct 0.9937148690223694
Correct 0.9863861799240112
Wrong 0.9706627130508423
Correct 0.9919064044952393
Correct 0.8922986388206482
Wrong 0.9908159971237183
Correct 0.5067655444145203
Correct 0.9937361478805542
Correct 0.5924527049064636
Wrong 0.9759941101074219
Wrong 0.5691941380500793
Correct 0.7826095223426819
Correct 0.9977972507476807
Correct 0.9921624064445496
Correct 0.9884464740753174
Correct 0.9525413513183594
Correct 0.9578147530555725
Wrong 0.9950668215751648
Correct 0.9964081645011902
Wrong 0.9313141703605652
Correct 0.9925914406776428
Correct 0.9030457735061646
Correct 0.9844579696655273
Correct 0.9560263156890869
Correct 0.960403323173523
Correct 0.9966065883636475
Wrong 0.9960642457008362
Wrong 0.9812888503074646
Correct 0.9787147045135498
Correct 0.38411229848861694
Correct 0.977253258228302
Correct 0.9753045439720154
Correct 0.9870680570602417
Wrong 0.9942856431007385
Correct 0.9780139327049255
Correct 0.995594322681427
Correct 0.9419547915458679
Correct 0.997498631477356
Correct 0.9948585629463196
Correct 0.9630833268165588
Correct 0.9965016841888428
Correct 0.9984337091445923
Correct 0.9730077385902405
Correct 0.9716039896011353
